"gene_id","biomart_id","entrez_id","gene_name","log2FoldChange","pvalue","padj"
"ENSG00000152254.11","ENSG00000152254","57818","G6PC2",-2.39197379856544,2.47410207796844e-12,1.39812423107558e-11
"ENSG00000241187.1","ENSG00000241187","100271172","RPL21P57",2.39190199711927,2.67832787456927e-06,8.03004138391739e-06
"ENSG00000270377.1","ENSG00000270377","127379740","SMIM11P2",2.39190040033978,0.00498450158531789,0.00915366811349965
"ENSG00000276404.1","ENSG00000276404","102465502","MIR6835",2.39188544015155,2.35840721699539e-15,1.70026238623452e-14
"ENSG00000242021.2","ENSG00000242021",NA,NA,2.39175657992019,2.09623766483112e-05,5.60081918012525e-05
"ENSG00000081041.9","ENSG00000081041","2920","CXCL2",-2.3915355383258,4.57199577528255e-35,1.22447425314939e-33
"ENSG00000122756.15","ENSG00000122756","1271","CNTFR",-2.39136725964695,2.59483213864259e-18,2.34851848752036e-17
"ENSG00000254325.2","ENSG00000254325",NA,NA,2.3912421639986,0.000340430119054911,0.000759282571194259
"ENSG00000273877.4","ENSG00000273877","105373373","LOC105373373",-2.39072796686003,1.21175445846198e-14,8.25954884062593e-14
"ENSG00000273791.1","ENSG00000273791","127379681","BNIP3P47",2.39064869464362,1.19375352669964e-05,3.28763723163956e-05
"ENSG00000221063.3","ENSG00000221063","100302150","MIR1296",2.39027952462023,0.000881044590502653,0.00184287155584613
"ENSG00000279555.1","ENSG00000279555",NA,NA,2.39026524582506,1.74580218635658e-08,6.75903239901834e-08
"ENSG00000176912.5","ENSG00000176912",NA,NA,2.38885371631474,6.9447166202418e-37,2.06128398791196e-35
"ENSG00000212567.1","ENSG00000212567","124900202","LOC124900202",2.38813423071679,0.000159733208706098,0.000375205404408214
"ENSG00000117598.13","ENSG00000117598","163404","PLPPR5",-2.38799121304173,3.21769188007353e-16,2.48822360456453e-15
"ENSG00000231550.1","ENSG00000231550",NA,NA,2.38781766760077,6.63375382838886e-11,3.29875478006791e-10
"ENSG00000153292.16","ENSG00000153292","266977","ADGRF1",2.38775682718406,7.05247563965984e-19,6.66060395772309e-18
"ENSG00000258083.2","ENSG00000258083","130075","OR9A4",2.38723510277279,0.0052099658935834,0.00953468748844896
"ENSG00000264572.1","ENSG00000264572","100423041","MIR4296",2.38710744416457,0.00758691669002542,0.0134718262339492
"ENSG00000214826.5","ENSG00000214826",NA,NA,2.38690970658961,1.14845584631083e-56,9.17697805497444e-55
"ENSG00000238055.1","ENSG00000238055",NA,NA,2.38672352389923,5.20099812007476e-10,2.36732295631417e-09
"ENSG00000253234.1","ENSG00000253234",NA,NA,2.3860162545944,1.42978600769046e-23,1.90185816771901e-22
"ENSG00000204613.11","ENSG00000204613","10107","TRIM10",2.38546035222086,3.54661647040489e-12,1.97269580246218e-11
"ENSG00000236427.1","ENSG00000236427","339400","CCDST",2.38508795996782,1.00289953440313e-06,3.16200946347069e-06
"ENSG00000261787.2","ENSG00000261787","100129654","TCF24",2.38378113487308,4.43980980125249e-14,2.89663914591234e-13
"ENSG00000232031.1","ENSG00000232031",NA,NA,2.38375321835644,9.58043483763843e-05,0.000232908892154259
"ENSG00000254388.1","ENSG00000254388",NA,NA,2.38352147610711,1.09955295659938e-08,4.35266997410741e-08
"ENSG00000119969.15","ENSG00000119969","3070","HELLS",2.38334928818696,8.70392985495053e-70,1.21216729779944e-67
"ENSG00000200070.1","ENSG00000200070","106480386","RNU4-80P",2.38308912562935,0.00298041897939739,0.00570224981001462
"ENSG00000225146.1","ENSG00000225146",NA,NA,2.38292592225439,1.62569017428043e-08,6.31350940647202e-08
"ENSG00000277223.1","ENSG00000277223",NA,NA,2.38210339617437,0.0117661340748791,0.0202094098011383
"ENSG00000270472.2","ENSG00000270472","28307","IGHV3OR16-9",2.38193150194574,4.32732648830955e-21,4.82673495336007e-20
"ENSG00000196811.13","ENSG00000196811","1146","CHRNG",2.38186024000934,2.391990404858e-07,8.12121562345915e-07
"ENSG00000250230.3","ENSG00000250230","101927495","LOC101927495",2.38179661017483,4.44246945381489e-17,3.64956352938962e-16
"ENSG00000229162.1","ENSG00000229162",NA,NA,2.38178229194705,1.03335608280952e-18,9.66779654441691e-18
"ENSG00000120875.9","ENSG00000120875","1846","DUSP4",2.38132047615102,2.11490035207826e-27,3.61006083833934e-26
"ENSG00000264230.9","ENSG00000264230","728113","ANXA8L1",-2.38115978197824,9.94029716272014e-15,6.81786892169121e-14
"ENSG00000211658.2","ENSG00000211658","28791","IGLV3-27",2.38114323889453,2.05861223362343e-16,1.61960652935485e-15
"ENSG00000211645.2","ENSG00000211645","28821","IGLV1-50",2.38105791940949,2.33481770109334e-22,2.86586787155186e-21
"ENSG00000273252.1","ENSG00000273252",NA,NA,2.38105003665973,0.0100729203120346,0.0175081794511924
"ENSG00000288552.1","ENSG00000288552",NA,NA,2.38102076284874,0.0127864066275803,0.0218106723829737
"ENSG00000276407.5","ENSG00000276407","102724877","LOC102724877",2.38095255061685,0.0133863393503229,0.0227429348576474
"ENSG00000262585.1","ENSG00000262585","101928766","LINC01979",2.3809184259527,1.54416930659284e-17,1.31561785416433e-16
"ENSG00000279652.1","ENSG00000279652",NA,NA,2.38087648612424,0.0201233064193896,0.033017516150361
"ENSG00000232518.3","ENSG00000232518",NA,NA,2.38087106794803,2.058348248868e-07,7.04459972925498e-07
"ENSG00000163145.13","ENSG00000163145","114905","C1QTNF7",-2.38011192116983,4.46210074672225e-33,1.0592418704435e-31
"ENSG00000254176.1","ENSG00000254176","28407","IGHV3-75",2.37988083671012,6.03476971135586e-16,4.56840918839466e-15
"ENSG00000233559.2","ENSG00000233559","100506860","LINC00513",2.37986712573694,1.8888502843016e-18,1.73170267757632e-17
"ENSG00000227950.1","ENSG00000227950","100270828","RPL37P9",2.37984680645132,0.000115842074433486,0.00027823027447701
"ENSG00000236279.7","ENSG00000236279","154790","CLEC2L",2.37979719856583,5.27108416847694e-12,2.88757731502141e-11
"ENSG00000252782.1","ENSG00000252782","106481287","RNU6-341P",2.37969928299597,6.33879579377657e-09,2.56812553266701e-08
"ENSG00000113396.13","ENSG00000113396","28965","SLC27A6",-2.37967831809113,1.83593907537594e-12,1.0493916781455e-11
"ENSG00000251783.1","ENSG00000251783","106480081","RNU6-1170P",2.37953658346734,0.00808892249033565,0.0142993609255535
"ENSG00000243063.1","ENSG00000243063","28915","IGKV3-7",2.37908896976116,5.81725696011732e-24,7.95006995586874e-23
"ENSG00000211597.2","ENSG00000211597","28950","IGKJ1",2.37901583235666,3.34520816124749e-27,5.63559665229516e-26
"ENSG00000236130.2","ENSG00000236130","101928337","PTCSC2",2.37803270804547,1.65310527872239e-13,1.03202042795321e-12
"ENSG00000214772.2","ENSG00000214772",NA,NA,2.37800185583253,8.26045950514455e-17,6.66013780612363e-16
"ENSG00000259396.1","ENSG00000259396",NA,NA,2.37788715805685,0.00146858425188191,0.00295678197924675
"ENSG00000199377.1","ENSG00000199377","26828","RNU5F-1",2.37778593586721,6.08956572552529e-08,2.22285870205582e-07
"ENSG00000144655.15","ENSG00000144655","64651","CSRNP1",-2.37771794975272,2.48070135265408e-81,5.46863756982824e-79
"ENSG00000249623.1","ENSG00000249623",NA,NA,2.37771494294298,0.0102955692449648,0.0178689795540181
"ENSG00000111012.10","ENSG00000111012","1594","CYP27B1",2.37745339761523,2.51263077336977e-48,1.37268492399699e-46
"ENSG00000267675.1","ENSG00000267675",NA,NA,2.37689427118145,0.022347739604185,0.0363572404485811
"ENSG00000249318.1","ENSG00000249318",NA,NA,2.37679232644571,0.00601839820425309,0.0108933081991327
"ENSG00000235997.3","ENSG00000235997",NA,NA,-2.37618597242309,7.78564278452388e-45,3.48874732700999e-43
"ENSG00000253562.1","ENSG00000253562",NA,NA,2.37587049042144,7.14389238753936e-09,2.87809179124772e-08
"ENSG00000169181.13","ENSG00000169181","146395","GSG1L",-2.37582041893928,4.70869314790132e-19,4.49740169181979e-18
"ENSG00000186912.6","ENSG00000186912","5030","P2RY4",2.37536231348268,2.66323257317805e-10,1.24741992048631e-09
"ENSG00000224809.2","ENSG00000224809","392368","BEND3P2",-2.37522733936277,1.64920627621118e-17,1.40184131236405e-16
"ENSG00000233730.1","ENSG00000233730",NA,NA,-2.37516782825054,1.24509305035325e-12,7.22595409788952e-12
"ENSG00000213468.7","ENSG00000213468","286467","FIRRE",2.37480421072228,7.4114053565931e-25,1.06961720612484e-23
"ENSG00000228061.7","ENSG00000228061",NA,NA,2.37460054542129,0.000407475369135244,0.000898719807370238
"ENSG00000226705.1","ENSG00000226705","100128930","SDCBPP1",2.37420861497882,2.84838745156816e-05,7.46865710985114e-05
"ENSG00000273093.1","ENSG00000273093",NA,NA,2.37374486448238,9.4422698202089e-06,2.63769061858599e-05
"ENSG00000211957.2","ENSG00000211957","28432","IGHV3-35",2.37356839774666,2.39910227634757e-20,2.52328500985595e-19
"ENSG00000186838.13","ENSG00000186838","348303","SELENOV",2.37354558939757,0.00169031778561627,0.00337256337550371
"ENSG00000234996.4","ENSG00000234996",NA,NA,2.37337451894175,2.15687916872754e-36,6.24555328402036e-35
"ENSG00000203799.13","ENSG00000203799","221262","CCDC162P",2.37295275511003,2.52680256900948e-22,3.09459245951639e-21
"ENSG00000275239.4","ENSG00000275239",NA,NA,2.37292517204128,6.46967086396165e-05,0.000161306047815364
"ENSG00000004799.8","ENSG00000004799","5166","PDK4",-2.37279859956515,2.65057382330376e-36,7.61979181222233e-35
"ENSG00000248859.2","ENSG00000248859","102577424","LINC01574",2.37267870069653,0.00422496815714261,0.00786827679086812
"ENSG00000214796.8","ENSG00000214796",NA,NA,2.37264068828674,8.42051124459648e-42,3.22057025099567e-40
"ENSG00000226746.2","ENSG00000226746","140771","SMCR5",2.3725560495823,7.57762701315114e-07,2.42874932008422e-06
"ENSG00000275586.1","ENSG00000275586",NA,NA,2.37167715188993,0.0147612135196082,0.0248697932211265
"ENSG00000133477.17","ENSG00000133477","113828","FAM83F",2.37166836677206,2.58717235123389e-16,2.01700131288928e-15
"ENSG00000288002.1","ENSG00000288002",NA,NA,-2.37133695154904,8.08483048486343e-16,6.05141492135257e-15
"ENSG00000185985.11","ENSG00000185985","84631","SLITRK2",-2.37129060110144,5.8121977450644e-20,5.92690150809462e-19
"ENSG00000260593.1","ENSG00000260593",NA,NA,2.36935659852751,6.53941418128497e-14,4.2194081588291e-13
"ENSG00000250579.2","ENSG00000250579","101929176","ADAMTS16-DT",2.36928027949584,3.63641272611348e-16,2.80263158611862e-15
"ENSG00000174992.8","ENSG00000174992","653808","ZG16",2.36924284548082,3.10398271270702e-09,1.30180322776046e-08
"ENSG00000286419.1","ENSG00000286419",NA,NA,-2.36921420046948,1.13808478938582e-15,8.40094973675156e-15
"ENSG00000227660.1","ENSG00000227660",NA,NA,2.36918236727231,0.00379572100224153,0.00713521380843012
"ENSG00000272823.1","ENSG00000272823",NA,NA,-2.36873980327517,1.02831096663612e-47,5.41548304866267e-46
"ENSG00000240382.3","ENSG00000240382","28937","IGKV1-17",2.36848151570938,8.94163246969925e-23,1.12750926936831e-21
"ENSG00000276050.1","ENSG00000276050",NA,NA,2.36823329844107,0.00168018937540389,0.00335357512669335
"ENSG00000137507.11","ENSG00000137507","2615","LRRC32",-2.36818463370578,1.11520618533249e-85,3.13608847079173e-83
"ENSG00000259735.1","ENSG00000259735",NA,NA,2.3680008325875,6.39347118978125e-06,1.82446619153395e-05
"ENSG00000279476.1","ENSG00000279476",NA,NA,2.36793486195244,0.00659052722992312,0.0118418938787425
"ENSG00000212342.1","ENSG00000212342","124900269","LOC124900269",2.36785012045033,0.000937795140878414,0.00195347269872722
"ENSG00000256912.1","ENSG00000256912","100419929","GCNAP1",2.36780750338145,0.00283707024085321,0.00544727916649114
"ENSG00000238224.1","ENSG00000238224",NA,NA,2.36779182640616,0.000826132838984359,0.00173554360278732
"ENSG00000214946.14","ENSG00000214946","353149","TBC1D26",-2.36772541750201,1.69015993571897e-11,8.85955624567518e-11
"ENSG00000258134.1","ENSG00000258134","100420186","LOC100420186",2.36767627713387,0.00435952936120793,0.00809344873240925
"ENSG00000213057.5","ENSG00000213057","400798","C1orf220",2.36754048216831,2.41276976146147e-41,9.01582595106925e-40
"ENSG00000253923.2","ENSG00000253923",NA,NA,2.36738453521049,5.57385558504782e-08,2.04396447931508e-07
"ENSG00000169885.10","ENSG00000169885","163688","CALML6",2.36722709406651,2.41827185669684e-21,2.74623784834154e-20
"ENSG00000164694.17","ENSG00000164694","84624","FNDC1",2.36693109438841,1.5758353034798e-27,2.70780724357053e-26
"ENSG00000250041.3","ENSG00000250041","124902629","LOC124902629",-2.36683901529107,6.52366479929148e-38,2.0296925608519e-36
"ENSG00000206838.1","ENSG00000206838","654319","SNORA5A",2.36642138186184,2.53873053560348e-13,1.56354864335799e-12
"ENSG00000266578.2","ENSG00000266578",NA,NA,2.3662571104714,4.40983464878407e-05,0.000112598240036964
"ENSG00000222000.7","ENSG00000222000",NA,NA,2.36560242272782,4.37543775530426e-12,2.41086201343319e-11
"ENSG00000183644.13","ENSG00000183644","399949","HOATZ",-2.36556458475842,1.38599977908032e-15,1.01693300398854e-14
"ENSG00000229258.6","ENSG00000229258","102723727","LPGAT1-AS1",2.36552335458171,5.0238718744702e-05,0.000127225212296446
"ENSG00000223592.2","ENSG00000223592",NA,NA,2.36549137313516,0.02327801892467,0.0377433254067988
"ENSG00000271332.1","ENSG00000271332",NA,NA,2.36528023691374,2.40305962045539e-05,6.36746934584185e-05
"ENSG00000201003.1","ENSG00000201003","124900439","LOC124900439",2.36507198256138,0.00129117970230921,0.00263050956023789
"ENSG00000253535.5","ENSG00000253535",NA,NA,2.3648602120642,5.79548120162957e-11,2.89885308709054e-10
"ENSG00000288533.1","ENSG00000288533",NA,NA,2.36469610617914,2.06640637142919e-12,1.17576110386806e-11
"ENSG00000185737.13","ENSG00000185737","10718","NRG3",-2.36452375495527,5.69383196754903e-21,6.29810172930934e-20
"ENSG00000224367.6","ENSG00000224367",NA,NA,2.36445054422676,2.30815982576042e-22,2.8347330178131e-21
"ENSG00000233384.3","ENSG00000233384","102723817","CNIH3-AS2",2.36399684897586,3.30309068231177e-15,2.35385453447588e-14
"ENSG00000204961.7","ENSG00000204961","9752","PCDHA9",2.36384958814886,7.23981759593527e-10,3.24449441328107e-09
"ENSG00000155659.15","ENSG00000155659","11326","VSIG4",-2.36368118437693,2.21948210489703e-42,8.70120290077996e-41
"ENSG00000172987.13","ENSG00000172987","60495","HPSE2",-2.36331962642245,2.82663240205013e-24,3.94532411217109e-23
"ENSG00000254959.6","ENSG00000254959","100526825","INMT-MINDY4",-2.36308117117448,1.48767652540459e-13,9.31661406038174e-13
"ENSG00000237592.2","ENSG00000237592",NA,NA,2.36244474008423,2.57181737155792e-14,1.71411510593853e-13
"ENSG00000188770.10","ENSG00000188770","26254","OPTC",2.3621008424824,0.00132186052802062,0.00268677660676165
"ENSG00000287422.1","ENSG00000287422",NA,NA,2.36158011342069,0.00392493682376872,0.00735730690603385
"ENSG00000276282.1","ENSG00000276282",NA,NA,2.36072693694415,1.97177808400125e-07,6.76361973313402e-07
"ENSG00000255960.1","ENSG00000255960",NA,NA,2.36070692474418,0.000105118899166255,0.000253935076405532
"ENSG00000186188.11","ENSG00000186188","338557","FFAR4",-2.36051215520838,3.76151156052046e-35,1.01297575597589e-33
"ENSG00000224551.1","ENSG00000224551","100873901","HMGB3P21",2.36045820744338,0.00375818295879291,0.0070716191223851
"ENSG00000166823.5","ENSG00000166823","55897","MESP1",2.36025745156587,3.79314090523392e-38,1.19541162623353e-36
"ENSG00000002746.15","ENSG00000002746","23072","HECW1",2.36023759783488,5.0341644315149e-36,1.4266392729078e-34
"ENSG00000228131.1","ENSG00000228131","28488","IGHD6-6",2.35991624476469,0.0245671877661848,0.0396606300182071
"ENSG00000112280.17","ENSG00000112280","1297","COL9A1",2.35991289835411,5.77270744393021e-15,4.03638672071684e-14
"ENSG00000234763.3","ENSG00000234763",NA,NA,-2.35959882013991,1.59542942009477e-13,9.96723059386748e-13
"ENSG00000287349.1","ENSG00000287349",NA,NA,2.35957638059773,4.58789237370439e-06,1.33563110055105e-05
"ENSG00000237556.1","ENSG00000237556","100873995","KCND3-AS1",2.35939538308216,0.0239523456535249,0.0387564713586045
"ENSG00000225056.1","ENSG00000225056","124904965","LOC124904965",-2.35932510668463,4.80545124922677e-05,0.000122067365867012
"ENSG00000284610.1","ENSG00000284610",NA,NA,2.35902694825913,3.77987716809475e-21,4.22900870918512e-20
"ENSG00000169442.9","ENSG00000169442","1043","CD52",-2.35751736313597,4.97341309632651e-50,2.94041319572436e-48
"ENSG00000272138.2","ENSG00000272138","101927067","LINC01607",2.35749203104556,3.76549778253882e-36,1.07195731487473e-34
"ENSG00000167654.18","ENSG00000167654","85300","ATCAY",2.35749045499799,0.0172889375500027,0.028732371155096
"ENSG00000213088.12","ENSG00000213088","2532","ACKR1",-2.35738548378105,1.74719128969894e-29,3.39900375555666e-28
"ENSG00000252341.1","ENSG00000252341",NA,NA,2.35690320045738,0.0252926184832726,0.0407417889492063
"ENSG00000261329.6","ENSG00000261329","100128079","LOC100128079",2.35690146754802,5.70623907236803e-09,2.32408320365531e-08
"ENSG00000286758.1","ENSG00000286758",NA,NA,-2.35656501107994,2.06695753605677e-16,1.62588058363412e-15
"ENSG00000227188.1","ENSG00000227188","104502417","MGAT3-AS1",-2.35640794955216,6.46781644718179e-17,5.25340936347746e-16
"ENSG00000284309.1","ENSG00000284309",NA,NA,2.35625107240102,0.0047277691592311,0.00871988670364975
"ENSG00000283162.1","ENSG00000283162",NA,NA,2.35608456982668,3.54153098763811e-22,4.29774337196947e-21
"ENSG00000197794.2","ENSG00000197794",NA,NA,2.35600296037652,2.33245654187605e-15,1.68210646121256e-14
"ENSG00000255141.1","ENSG00000255141",NA,NA,2.35545144274671,8.11120208382027e-07,2.58823337369153e-06
"ENSG00000207092.1","ENSG00000207092",NA,NA,2.35495509963408,0.0111366945890773,0.0192057416042233
"ENSG00000251934.1","ENSG00000251934","106480069","RNU6-1143P",2.35470208619313,0.000205499958239416,0.000474752628785347
"ENSG00000223931.2","ENSG00000223931",NA,NA,2.35419608462088,1.16843982497892e-21,1.35532222850344e-20
"ENSG00000235440.1","ENSG00000235440","100270858","RPS2P15",2.35413062075391,4.78760216147508e-13,2.87669249721614e-12
"ENSG00000182950.3","ENSG00000182950","161753","CIMAP1C",-2.35383214727597,7.47828649204391e-45,3.36132121024052e-43
"ENSG00000261209.1","ENSG00000261209","106480333","SULT1C2P2",2.35352936585042,1.82654133747753e-05,4.92069159505047e-05
"ENSG00000201573.1","ENSG00000201573",NA,NA,2.35351994761974,5.0298162318817e-06,1.45587891446568e-05
"ENSG00000231505.1","ENSG00000231505",NA,NA,-2.35337309151795,4.41736506808791e-12,2.43326705389187e-11
"ENSG00000230817.6","ENSG00000230817","103283057","LINC01362",2.35320350868877,0.000155472017965319,0.000365960291684315
"ENSG00000249558.1","ENSG00000249558","100421090","RCC2P4",2.35316055673551,0.00729371103359811,0.0129904514365197
"ENSG00000213205.3","ENSG00000213205",NA,NA,-2.3530834831138,7.66850907488689e-17,6.19767547174305e-16
"ENSG00000279123.1","ENSG00000279123",NA,NA,2.35226368081652,1.38444648810838e-13,8.69744851594249e-13
"ENSG00000188610.12","ENSG00000188610","653820","FAM72B",2.35177555604204,1.33037690933417e-38,4.28504439321446e-37
"ENSG00000270505.1","ENSG00000270505",NA,NA,2.35149446732692,3.60518489432057e-08,1.3501438972934e-07
"ENSG00000278829.1","ENSG00000278829",NA,NA,2.35110201299756,9.88949062947746e-08,3.5249703954553e-07
"ENSG00000241358.1","ENSG00000241358",NA,NA,2.35093069365487,3.14454301641555e-12,1.75528639250711e-11
"ENSG00000231364.3","ENSG00000231364","105375358","LOC105375358",2.35071956300209,0.0162345083753134,0.0271331776865522
"ENSG00000129048.7","ENSG00000129048","51554","ACKR4",-2.35068201267023,1.97805864914407e-33,4.81016933920739e-32
"ENSG00000177494.6","ENSG00000177494","79413","ZBED2",-2.35063523083818,2.87428199423573e-37,8.72004680533382e-36
"ENSG00000287329.1","ENSG00000287329","105379444","LOC105379444",2.35053833248483,0.000242188415048477,0.000552384505550672
"ENSG00000151718.16","ENSG00000151718","80014","WWC2",-2.35019377266909,1.02250363739446e-106,1.06800504925851e-103
"ENSG00000287986.1","ENSG00000287986",NA,NA,-2.34991492734507,2.1220985113015e-19,2.07846259415685e-18
"ENSG00000105011.9","ENSG00000105011","55723","ASF1B",2.34964112995394,4.30013862879028e-66,5.04392463920858e-64
"ENSG00000230676.1","ENSG00000230676",NA,NA,2.34955946039056,9.17426493720079e-05,0.000223716413857733
"ENSG00000287652.1","ENSG00000287652",NA,NA,-2.34909603581475,9.23582920347419e-20,9.30348085711158e-19
"ENSG00000252297.1","ENSG00000252297","106479953","RNU6-875P",2.34902256389914,2.34295560303766e-07,7.96151195582179e-07
"ENSG00000287879.1","ENSG00000287879",NA,NA,2.34896569476048,1.15155743323153e-17,9.94051023975481e-17
"ENSG00000279658.1","ENSG00000279658",NA,NA,2.3489239059431,0.00235809907092581,0.00459419319369563
"ENSG00000213450.4","ENSG00000213450",NA,NA,2.34890859929213,0.0124041281891511,0.0212130321039244
"ENSG00000202358.1","ENSG00000202358","106481388","RNU6-652P",2.3483334987837,2.32885686099583e-11,1.20605148902167e-10
"ENSG00000226235.1","ENSG00000226235","284576","LEMD1-AS1",2.34822121108739,1.29127574740009e-17,1.10790095370027e-16
"ENSG00000271620.1","ENSG00000271620",NA,NA,2.34817533327448,4.01972567529147e-11,2.04430032053514e-10
"ENSG00000222511.2","ENSG00000222511",NA,NA,2.34791756586662,0.0110671091727329,0.0190985017229306
"ENSG00000202014.1","ENSG00000202014",NA,NA,2.34791555071635,0.0232931744201402,0.0377637114689062
"ENSG00000153060.8","ENSG00000153060","146279","TEKT5",2.34724440181512,9.81220408435505e-28,1.70934344342745e-26
"ENSG00000259463.1","ENSG00000259463",NA,NA,2.3468433285587,0.00162640823855273,0.00325333559879029
"ENSG00000228031.4","ENSG00000228031",NA,NA,2.34577881140536,0.00694355081308251,0.0124202499742759
"ENSG00000188015.10","ENSG00000188015","6274","S100A3",-2.3456753490982,1.7816303578971e-42,7.04764131384924e-41
"ENSG00000264451.1","ENSG00000264451",NA,NA,2.34530174894944,0.017244891589553,0.0286722057662346
"ENSG00000116981.3","ENSG00000116981","84618","NT5C1A",2.34399392392721,1.48530506677542e-10,7.12741719255864e-10
"ENSG00000228125.2","ENSG00000228125",NA,NA,2.3437528871628,0.014841156355852,0.0249900374377018
"ENSG00000151725.12","ENSG00000151725","79682","CENPU",2.34337294922032,2.49441581940563e-64,2.70191426127174e-62
"ENSG00000126778.12","ENSG00000126778","6495","SIX1",2.34317939238208,2.89174910842419e-32,6.59345850506552e-31
"ENSG00000251521.2","ENSG00000251521",NA,NA,-2.34281777726519,4.52454930646511e-14,2.94797940777243e-13
"ENSG00000241913.1","ENSG00000241913",NA,NA,2.3426881168443,0.000362799843100941,0.000806142243681061
"ENSG00000161835.11","ENSG00000161835","160622","TAMALIN",-2.34253683237958,4.2653268827348e-78,8.39083520263198e-76
"ENSG00000164972.13","ENSG00000164972","84688","SPMIP6",-2.34174377496633,7.62948826635985e-16,5.72329036862073e-15
"ENSG00000236833.1","ENSG00000236833",NA,NA,2.34092585079752,4.67104001822902e-15,3.2870364863601e-14
"ENSG00000242634.1","ENSG00000242634",NA,NA,2.34086649422785,5.19425344560516e-06,1.50050509946828e-05
"ENSG00000223485.4","ENSG00000223485","101929484","LINC01615",2.3407975034465,1.72212399217022e-24,2.43153709084375e-23
"ENSG00000175497.17","ENSG00000175497","57628","DPP10",2.34057586900385,8.00398625470908e-15,5.530427988783e-14
"ENSG00000047648.23","ENSG00000047648","395","ARHGAP6",-2.34055489704101,7.19234306859194e-75,1.21354191567715e-72
"ENSG00000115641.19","ENSG00000115641","2274","FHL2",2.34052828450479,2.75483809332858e-48,1.49569297421079e-46
"ENSG00000188269.10","ENSG00000188269","26659","OR7A5",2.34021420035673,0.000370147866782894,0.000821055608428921
"ENSG00000152253.9","ENSG00000152253","57405","SPC25",2.34015823031979,7.45949059486173e-54,5.19429195088872e-52
"ENSG00000151322.19","ENSG00000151322","64067","NPAS3",2.33990051314915,8.92677522025002e-11,4.38188096830198e-10
"ENSG00000222612.1","ENSG00000222612","107080629","RNU2-52P",2.33988806290113,0.00617181738950382,0.0111479992201648
"ENSG00000227484.1","ENSG00000227484",NA,NA,2.33984104815292,4.83845725526279e-06,1.40363894545115e-05
"ENSG00000178623.12","ENSG00000178623","2859","GPR35",2.33970212546135,4.35746156884149e-28,7.74858052547659e-27
"ENSG00000253343.1","ENSG00000253343",NA,NA,2.3396443203895,0.00207252024707751,0.0040749099461744
"ENSG00000091137.14","ENSG00000091137","5172","SLC26A4",2.33923250765947,7.48959576204479e-10,3.35300618925547e-09
"ENSG00000280339.1","ENSG00000280339",NA,NA,-2.3390508135245,6.85779213687188e-50,4.04360864586603e-48
"ENSG00000254847.1","ENSG00000254847",NA,NA,-2.33880041258372,1.08405454997113e-46,5.39800102754635e-45
"ENSG00000007402.12","ENSG00000007402","9254","CACNA2D2",-2.33861056036942,3.13616685493879e-22,3.8206193768206e-21
"ENSG00000226005.5","ENSG00000226005","101927904","LINC02660",-2.33846903417439,2.7827540158931e-12,1.56428287959014e-11
"ENSG00000100479.13","ENSG00000100479","5427","POLE2",2.33768756320298,1.66661318648562e-65,1.879502670384e-63
"ENSG00000260930.2","ENSG00000260930","101927273","LINC01416",2.33747622336483,4.30283685270836e-05,0.000110042868887394
"ENSG00000181418.8","ENSG00000181418","23109","DDN",2.33739253497928,2.00832045614346e-23,2.65148180577871e-22
"ENSG00000286951.1","ENSG00000286951",NA,NA,2.3373310885577,7.70835938605676e-05,0.000190147333505918
"ENSG00000256243.2","ENSG00000256243","654370","RPL7AP3",2.3369643772065,8.40331572403973e-06,2.35993251070929e-05
"ENSG00000138722.10","ENSG00000138722","22915","MMRN1",-2.33678196338646,3.47256325639685e-39,1.15232887666319e-37
"ENSG00000279098.1","ENSG00000279098",NA,NA,2.33672795776712,1.74938380294592e-07,6.04709778988532e-07
"ENSG00000285621.1","ENSG00000285621",NA,NA,2.33659186847489,4.28835642814996e-05,0.000109688011280106
"ENSG00000206936.1","ENSG00000206936","106481188","RNU4-52P",2.33656883752505,3.57504996110202e-12,1.98649609554889e-11
"ENSG00000140451.13","ENSG00000140451","80119","PIF1",2.33651223375044,2.84608604106571e-47,1.45349183394077e-45
"ENSG00000225328.2","ENSG00000225328",NA,NA,2.33621938160596,1.18441260714449e-11,6.29806020155413e-11
"ENSG00000211650.2","ENSG00000211650","28781","IGLV5-45",2.33593806411736,8.93322486218411e-19,8.38450238509103e-18
"ENSG00000231863.2","ENSG00000231863","102724087","LOC102724087",2.33527289204021,0.00122016167965547,0.00249497868578381
"ENSG00000287220.1","ENSG00000287220",NA,NA,2.33416584204847,0.0299808295717204,0.0475624778264061
"ENSG00000287921.1","ENSG00000287921",NA,NA,2.33404565717888,1.18145959337431e-05,3.25500539482117e-05
"ENSG00000183379.9","ENSG00000183379","646658","SYNDIG1L",-2.33392780701837,1.07085073090242e-21,1.24640888070995e-20
"ENSG00000253273.2","ENSG00000253273",NA,NA,2.33388107666561,1.07247453566902e-07,3.8054993253511e-07
"ENSG00000213659.4","ENSG00000213659","100419964","RSU1P3",2.33347048510861,0.0170337314206537,0.0283522827323061
"ENSG00000259345.7","ENSG00000259345","105370777","LOC105370777",2.33323387540994,4.52397759705941e-24,6.22920192107342e-23
"ENSG00000154734.16","ENSG00000154734","9510","ADAMTS1",-2.33313033197297,4.69313452761006e-54,3.30470495331823e-52
